row,created_at
24400000,2016-10-10
24500000,2016-10-10
24600000,2016-10-10
24700000,2016-10-10
24800000,2016-10-10
24900000,2016-10-10
25000000,2016-10-10
25100000,2016-10-10
25200000,2016-10-10
25300000,2016-10-10
25400000,2016-10-10
25500000,2016-10-10
25600000,2016-10-10
25700000,2016-10-10
25800000,2016-10-10
25900000,2016-10-10
26000000,2016-10-10
26100000,2016-10-10
26200000,2016-10-10
26300000,2016-10-10
26400000,2016-10-10
26500000,2016-10-10
26600000,2016-10-10
26700000,2016-10-10
26800000,2016-10-10
26900000,2016-10-10
27000000,2016-10-10
27100000,2016-10-10
27200000,2016-10-10
27300000,2016-10-10
27400000,2016-10-10
27500000,2016-10-10
27600000,2016-10-10
27700000,2016-10-10
27800000,2016-10-10
27900000,2016-10-10
28000000,2016-10-10
28100000,2016-10-10
28200000,2016-10-10
28300000,2016-10-10
28400000,2016-10-10
28500000,2016-10-10
28600000,2016-10-10
28700000,2016-10-10
28800000,2016-10-11
28900000,2016-10-11
29000000,2016-10-11
29100000,2016-10-11
29200000,2016-10-11
29300000,2016-10-11
29400000,2016-10-11
29500000,2016-10-11
29600000,2016-10-11
29700000,2016-10-11
29800000,2016-10-11
29900000,2016-10-11
30000000,2016-10-11
30100000,2016-10-11
30200000,2016-10-11
30300000,2016-10-11
30400000,2016-10-11
30500000,2016-10-11
30600000,2016-10-11
30700000,2016-10-11
30800000,2016-10-11
30900000,2016-10-11
31000000,2016-10-11
31100000,2016-10-11
31200000,2016-10-11
31300000,2016-10-11
31400000,2016-10-11
31500000,2016-10-11
31600000,2016-10-11
31700000,2016-10-11
31800000,2016-10-11
31900000,2016-10-11
32000000,2016-10-11
32100000,2016-10-11
32200000,2016-10-11
32300000,2016-10-11
32400000,2016-10-11
32500000,2016-10-11
32600000,2016-10-11
32700000,2016-10-11
32800000,2016-10-12
32900000,2016-10-12
33000000,2016-10-12
33100000,2016-10-12
33200000,2016-10-12
33300000,2016-10-12
33400000,2016-10-12
33500000,2016-10-12
33600000,2016-10-12
33700000,2016-10-12
33800000,2016-10-12
33900000,2016-10-12
34000000,2016-10-12
34100000,2016-10-12
34200000,2016-10-12
34300000,2016-10-12
34400000,2016-10-12
34500000,2016-10-12
34600000,2016-10-12
34700000,2016-10-12
34800000,2016-10-12
34900000,2016-10-12
35000000,2016-10-12
35100000,2016-10-12
35200000,2016-10-12
35300000,2016-10-12
35400000,2016-10-12
35500000,2016-10-12
35600000,2016-10-12
35700000,2016-10-12
35800000,2016-10-12
35900000,2016-10-12
36000000,2016-10-12
36100000,2016-10-12
36200000,2016-10-12
36300000,2016-10-12
36400000,2016-10-12
36500000,2016-10-13
36600000,2016-10-13
36700000,2016-10-13
36800000,2016-10-13
36900000,2016-10-13
37000000,2016-10-13
37100000,2016-10-13
37200000,2016-10-13
37300000,2016-10-13
37400000,2016-10-13
37500000,2016-10-13
37600000,2016-10-13
37700000,2016-10-13
37800000,2016-10-13
37900000,2016-10-13
38000000,2016-10-13
38100000,2016-10-13
38200000,2016-10-13
38300000,2016-10-13
38400000,2016-10-13
38500000,2016-10-13
38600000,2016-10-13
38700000,2016-10-13
38800000,2016-10-13
38900000,2016-10-13
39000000,2016-10-13
39100000,2016-10-13
39200000,2016-10-13
39300000,2016-10-13
39400000,2016-10-13
39500000,2016-10-13
39600000,2016-10-13
39700000,2016-10-13
39800000,2016-10-13
39900000,2016-10-13
40000000,2016-10-13
40100000,2016-10-13
40200000,2016-10-13
40300000,2016-10-13
40400000,2016-10-13
40500000,2016-10-14
40600000,2016-10-14
40700000,2016-10-14
40800000,2016-10-14
40900000,2016-10-14
41000000,2016-10-14
41100000,2016-10-14
41200000,2016-10-14
41300000,2016-10-14
41400000,2016-10-14
41500000,2016-10-14
41600000,2016-10-14
41700000,2016-10-14
41800000,2016-10-14
41900000,2016-10-14
42000000,2016-10-14
42100000,2016-10-14
42200000,2016-10-14
42300000,2016-10-14
42400000,2016-10-14
42500000,2016-10-14
42600000,2016-10-14
42700000,2016-10-14
42800000,2016-10-14
42900000,2016-10-14
43000000,2016-10-14
43100000,2016-10-14
43200000,2016-10-14
43300000,2016-10-14
43400000,2016-10-14
43500000,2016-10-14
43600000,2016-10-14
43700000,2016-10-14
43800000,2016-10-14
43900000,2016-10-14
44000000,2016-10-14
44100000,2016-10-14
44200000,2016-10-15
44300000,2016-10-15
44400000,2016-10-15
44500000,2016-10-15
44600000,2016-10-15
44700000,2016-10-15
44800000,2016-10-15
44900000,2016-10-15
45000000,2016-10-15
45100000,2016-10-15
45200000,2016-10-15
45300000,2016-10-15
45400000,2016-10-15
45500000,2016-10-15
45600000,2016-10-15
45700000,2016-10-15
45800000,2016-10-15
45900000,2016-10-15
46000000,2016-10-15
46100000,2016-10-15
46200000,2016-10-15
46300000,2016-10-15
46400000,2016-10-15
46500000,2016-10-15
46600000,2016-10-15
46700000,2016-10-15
46800000,2016-10-15
46900000,2016-10-15
47000000,2016-10-15
47100000,2016-10-15
47200000,2016-10-15
47300000,2016-10-15
47400000,2016-10-15
47500000,2016-10-15
47600000,2016-10-15
47700000,2016-10-15
47800000,2016-10-16
47900000,2016-10-16
48000000,2016-10-16
48100000,2016-10-16
48200000,2016-10-16
48300000,2016-10-16
48400000,2016-10-16
48500000,2016-10-16
48600000,2016-10-16
48700000,2016-10-16
48800000,2016-10-16
48900000,2016-10-16
49000000,2016-10-16
49100000,2016-10-16
49200000,2016-10-16
49300000,2016-10-16
49400000,2016-10-16
49500000,2016-10-16
49600000,2016-10-16
49700000,2016-10-16
49800000,2016-10-16
49900000,2016-10-16
