row,created_at
20600000,2016-11-06
20700000,2016-11-06
20800000,2016-11-06
20900000,2016-11-06
21000000,2016-11-06
21100000,2016-11-06
21200000,2016-11-06
21300000,2016-11-06
21400000,2016-11-06
21500000,2016-11-06
21600000,2016-11-06
21700000,2016-11-06
21800000,2016-11-06
21900000,2016-11-06
22000000,2016-11-06
22100000,2016-11-06
22200000,2016-11-06
22300000,2016-11-06
22400000,2016-11-06
22500000,2016-11-06
22600000,2016-11-06
22700000,2016-11-06
22800000,2016-11-06
22900000,2016-11-06
23000000,2016-11-06
23100000,2016-11-06
23200000,2016-11-06
23300000,2016-11-06
23400000,2016-11-06
23500000,2016-11-06
23600000,2016-11-06
23700000,2016-11-06
23800000,2016-11-06
23900000,2016-11-06
24000000,2016-11-07
24100000,2016-11-07
24200000,2016-11-07
24300000,2016-11-07
24400000,2016-11-07
24500000,2016-11-07
24600000,2016-11-07
24700000,2016-11-07
24800000,2016-11-07
24900000,2016-11-07
25000000,2016-11-07
25100000,2016-11-07
25200000,2016-11-07
25300000,2016-11-07
25400000,2016-11-07
25500000,2016-11-07
25600000,2016-11-07
25700000,2016-11-07
25800000,2016-11-07
25900000,2016-11-07
26000000,2016-11-07
26100000,2016-11-07
26200000,2016-11-07
26300000,2016-11-07
26400000,2016-11-07
26500000,2016-11-07
26600000,2016-11-07
26700000,2016-11-07
26800000,2016-11-07
26900000,2016-11-07
27000000,2016-11-07
27100000,2016-11-07
27200000,2016-11-07
27300000,2016-11-07
27400000,2016-11-07
27500000,2016-11-07
27600000,2016-11-07
27700000,2016-11-07
27800000,2016-11-07
27900000,2016-11-07
28000000,2016-11-08
28100000,2016-11-08
28200000,2016-11-08
28300000,2016-11-08
28400000,2016-11-08
28500000,2016-11-08
28600000,2016-11-08
28700000,2016-11-08
28800000,2016-11-08
28900000,2016-11-08
29000000,2016-11-08
29100000,2016-11-08
29200000,2016-11-08
29300000,2016-11-08
29400000,2016-11-08
29500000,2016-11-08
29600000,2016-11-08
29700000,2016-11-08
29800000,2016-11-08
29900000,2016-11-08
30000000,2016-11-08
30100000,2016-11-08
30200000,2016-11-08
30300000,2016-11-08
30400000,2016-11-08
30500000,2016-11-08
30600000,2016-11-08
30700000,2016-11-08
30800000,2016-11-08
30900000,2016-11-08
31000000,2016-11-08
31100000,2016-11-08
31200000,2016-11-08
31300000,2016-11-08
31400000,2016-11-08
31500000,2016-11-08
31600000,2016-11-08
31700000,2016-11-08
31800000,2016-11-08
31900000,2016-11-08
32000000,2016-11-08
32100000,2016-11-08
32200000,2016-11-08
32300000,2016-11-08
32400000,2016-11-08
32500000,2016-11-08
32600000,2016-11-08
32700000,2016-11-08
32800000,2016-11-09
32900000,2016-11-09
33000000,2016-11-09
33100000,2016-11-09
33200000,2016-11-09
33300000,2016-11-09
33400000,2016-11-09
33500000,2016-11-09
33600000,2016-11-09
33700000,2016-11-09
33800000,2016-11-09
33900000,2016-11-09
34000000,2016-11-09
34100000,2016-11-09
34200000,2016-11-09
34300000,2016-11-09
34400000,2016-11-09
34500000,2016-11-09
34600000,2016-11-09
34700000,2016-11-09
34800000,2016-11-09
34900000,2016-11-09
35000000,2016-11-09
35100000,2016-11-09
35200000,2016-11-09
35300000,2016-11-09
35400000,2016-11-09
35500000,2016-11-09
35600000,2016-11-09
35700000,2016-11-09
35800000,2016-11-09
35900000,2016-11-09
36000000,2016-11-09
36100000,2016-11-09
36200000,2016-11-09
36300000,2016-11-09
36400000,2016-11-09
36500000,2016-11-09
36600000,2016-11-09
36700000,2016-11-09
36800000,2016-11-09
36900000,2016-11-09
37000000,2016-11-09
37100000,2016-11-09
37200000,2016-11-09
37300000,2016-11-09
37400000,2016-11-09
37500000,2016-11-09
37600000,2016-11-09
37700000,2016-11-09
37800000,2016-11-09
37900000,2016-11-09
38000000,2016-11-09
38100000,2016-11-09
38200000,2016-11-09
38300000,2016-11-10
38400000,2016-11-10
38500000,2016-11-10
38600000,2016-11-10
38700000,2016-11-10
38800000,2016-11-10
38900000,2016-11-10
39000000,2016-11-10
39100000,2016-11-10
39200000,2016-11-10
39300000,2016-11-10
39400000,2016-11-10
39500000,2016-11-10
39600000,2016-11-10
39700000,2016-11-10
39800000,2016-11-10
39900000,2016-11-10
40000000,2016-11-10
40100000,2016-11-10
40200000,2016-11-10
40300000,2016-11-10
40400000,2016-11-10
40500000,2016-11-10
40600000,2016-11-10
40700000,2016-11-10
40800000,2016-11-10
40900000,2016-11-10
41000000,2016-11-10
41100000,2016-11-10
41200000,2016-11-10
41300000,2016-11-10
41400000,2016-11-10
41500000,2016-11-10
41600000,2016-11-10
41700000,2016-07-23
41800000,2016-07-23
41900000,2016-07-24
42000000,2016-07-24
42100000,2016-07-24
42200000,2016-07-25
42300000,2016-07-25
42400000,2016-07-25
42500000,2016-07-26
42600000,2016-07-26
42700000,2016-07-26
42800000,2016-07-26
42900000,2016-07-26
43000000,2016-07-27
43100000,2016-07-27
43200000,2016-07-27
43300000,2016-07-27
43400000,2016-07-27
43500000,2016-07-28
43600000,2016-07-28
43700000,2016-07-28
43800000,2016-08-30
43900000,2016-08-30
44000000,2016-08-30
44100000,2016-08-30
44200000,2016-08-30
44300000,2016-08-30
44400000,2016-08-30
44500000,2016-08-30
44600000,2016-08-30
44700000,2016-08-30
44800000,2016-08-31
44900000,2016-08-31
45000000,2016-08-31
45100000,2016-08-31
45200000,2016-08-31
45300000,2016-08-31
45400000,2016-08-31
45500000,2016-08-31
45600000,2016-08-31
45700000,2016-08-31
45800000,2016-08-31
45900000,2016-08-31
46000000,2016-08-31
46100000,2016-08-31
46200000,2016-08-31
46300000,2016-08-31
46400000,2016-08-31
46500000,2016-08-31
46600000,2016-08-31
46700000,2016-08-31
46800000,2016-08-31
46900000,2016-08-31
47000000,2016-08-31
47100000,2016-08-31
47200000,2016-08-31
47300000,2016-09-01
47400000,2016-09-01
47500000,2016-09-01
47600000,2016-09-01
47700000,2016-09-01
47800000,2016-09-01
47900000,2016-09-01
48000000,2016-09-01
48100000,2016-09-01
48200000,2016-09-01
48300000,2016-09-01
48400000,2016-09-01
48500000,2016-10-20
48600000,2016-10-20
48700000,2016-10-20
48800000,2016-10-20
48900000,2016-10-20
49000000,2016-10-20
49100000,2016-10-20
49200000,2016-10-20
49300000,2016-10-20
49400000,2016-10-20
49500000,2016-10-20
49600000,2016-10-20
49700000,2016-10-20
49800000,2016-10-20
49900000,2016-10-20
